-0.26504299412555588,0.024260365958708285,1
0.85476366433284112,-0.99432429685633306,-1
-0.62316617725292922,0.12039915448050331,1
0.54961239148006902,-0.15025012185729381,-1
-0.43578638011061854,0.9735394196751217,1
0.56128766523664564,-0.94225895187454323,-1
-0.71489701182089893,0.2166521129339769,1
0.74046141380046615,-0.068313626571626984,-1
-0.74095885821602925,0.10284727855317555,1
0.19296785940046812,-0.22768111452915774,-1
-0.7798164379356558,0.57399458968314698,1
0.74322412579118113,-0.35609498158897424,-1
-0.44423704153878985,0.1935878641679798,1
0.41512105085406004,-0.3881591192501096,-1
-0.78899875189304214,0.78592105688501812,1
0.23188193365424214,-0.36873258529935027,-1
-0.65685352916533224,0.52424705170346531,1
0.42454940659574769,-0.039269343341938989,-1
-0.24851213546853013,0.062224955977937868,1
0.12707646164943431,-0.33222219785370477,-1
-0.30428514172136922,0.040399891355240025,1
0.17211987065114331,-0.67480399589493989,-1
-0.11876321736595596,0.47528414024182952,1
0.34576939585676569,-0.38910649999812319,-1
-0.12987436188981261,0.11303154830549067,1
0.56197903778912406,-0.18406562343605903,-1
-0.25021690147181486,0.080540503671102104,1
0.3819449277677176,-0.77262398529658938,-1
-0.15995951916510676,0.16234940233317452,1
0.64873209693257838,-0.86551933566976669,-1
-0.14590725334385779,0.6002093606540978,1
0.32912077789925964,-0.32769476619626914,-1
-0.56103354733912314,0.61835805178259073,1
0.024921951681230348,-0.065556912016492608,-1
-0.0075291247627063962,0.86679464545420248,1
0.39129551070778112,-0.78950881787869387,-1
-0.6842996597984351,0.99284214755657252,1
0.70094418300848194,-0.1800103590644242,-1
-0.79602159750153489,0.85616289668731471,1
0.41330263689751101,-0.28345422993626612,-1
-0.36901960763644381,0.7403544932228151,1
0.39292263219643953,-0.733633780003211,-1
-0.94119373190738476,0.77083731536536615,1
0.68096010850268995,-0.01926480641332573,-1
-0.64144765735200948,0.4680780508333412,1
0.34556244959265148,-0.15626843986251249,-1
-0.57552673969860468,0.32924986958577251,1
0.17415612498018518,-0.34207629435388243,-1
-0.52919131548952225,0.90158792104158503,1
0.56114773482521119,-0.87488637345115483,-1
-0.29514446956954776,0.50668459011864375,1
0.45705759680842328,-0.092446367322181366,-1
-0.82574550346801623,0.052575819626668463,1
0.29429960583045256,-0.4704787076099648,-1
-0.14985166054314991,0.91901170282310063,1
0.67569725803459479,-0.94973539714644684,-1
-0.56029043423789171,0.4476080730713573,1
0.29343808282535844,-0.91443209677219706,-1
-0.25425457767345105,0.46262189984043889,1
0.96655924051480124,-0.33007514488263445,-1
